County,WeekStartDate,ProbableCases,ConfirmedCases,TotalCases,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
Adams County,15/3/2020,0,3,3,0,0,2,1,0,0,0,2021/05/03 12:56:56
Adams County,22/3/2020,0,13,13,0,2,5,1,5,0,0,2021/05/03 12:56:56
Adams County,29/3/2020,0,17,17,2,5,5,3,2,0,0,2021/05/03 12:56:56
Adams County,5/4/2020,0,8,8,1,2,2,2,1,0,0,2021/05/03 12:56:56
Adams County,12/4/2020,0,2,2,0,1,0,1,0,0,0,2021/05/03 12:56:56
Adams County,19/4/2020,0,4,4,0,4,0,0,0,0,0,2021/05/03 12:56:56
Adams County,26/4/2020,0,2,2,0,1,1,0,0,0,0,2021/05/03 12:56:56
Adams County,3/5/2020,0,1,1,1,0,0,0,0,0,0,2021/05/03 12:56:56
Adams County,10/5/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Adams County,17/5/2020,0,6,6,0,1,4,1,0,0,0,2021/05/03 12:56:56
Adams County,24/5/2020,0,17,17,2,9,0,5,1,0,0,2021/05/03 12:56:56
Adams County,31/5/2020,0,14,14,5,4,5,0,0,0,0,2021/05/03 12:56:56
Adams County,7/6/2020,0,12,12,1,2,2,5,1,0,1,2021/05/03 12:56:56
Adams County,14/6/2020,0,13,13,1,4,2,5,1,0,0,2021/05/03 12:56:56
Adams County,21/6/2020,0,29,29,0,13,5,8,3,0,0,2021/05/03 12:56:56
Adams County,28/6/2020,0,54,54,14,9,9,18,3,1,0,2021/05/03 12:56:56
Adams County,5/7/2020,0,58,58,17,22,9,7,1,2,0,2021/05/03 12:56:56
Adams County,12/7/2020,0,66,66,14,18,17,11,4,2,0,2021/05/03 12:56:56
Adams County,19/7/2020,0,52,52,13,10,8,6,5,10,0,2021/05/03 12:56:56
Adams County,26/7/2020,0,34,34,6,7,8,9,1,3,0,2021/05/03 12:56:56
Adams County,2/8/2020,0,58,58,6,19,19,10,3,1,0,2021/05/03 12:56:56
Adams County,9/8/2020,0,53,53,13,11,12,8,7,2,0,2021/05/03 12:56:56
Adams County,16/8/2020,0,60,60,14,17,15,8,5,0,1,2021/05/03 12:56:56
Adams County,23/8/2020,0,64,64,9,23,12,14,5,1,0,2021/05/03 12:56:56
Adams County,30/8/2020,0,92,92,16,23,18,23,10,2,0,2021/05/03 12:56:56
Adams County,6/9/2020,0,49,49,6,17,16,7,1,2,0,2021/05/03 12:56:56
Adams County,13/9/2020,0,44,44,10,10,9,11,2,2,0,2021/05/03 12:56:56
Adams County,20/9/2020,0,40,40,1,17,10,11,1,0,0,2021/05/03 12:56:56
Adams County,27/9/2020,0,16,16,4,3,3,2,4,0,0,2021/05/03 12:56:56
Adams County,4/10/2020,0,20,20,1,7,3,1,5,3,0,2021/05/03 12:56:56
Adams County,11/10/2020,0,17,17,3,3,4,3,3,1,0,2021/05/03 12:56:56
Adams County,18/10/2020,0,11,11,4,6,1,0,0,0,0,2021/05/03 12:56:56
Adams County,25/10/2020,0,36,36,10,11,9,6,0,0,0,2021/05/03 12:56:56
Adams County,1/11/2020,2,82,84,15,15,21,23,9,1,0,2021/05/03 12:56:56
Adams County,8/11/2020,3,145,148,31,43,33,26,11,4,0,2021/05/03 12:56:56
Adams County,15/11/2020,11,135,146,23,45,43,20,15,0,0,2021/05/03 12:56:56
Adams County,22/11/2020,19,49,68,9,28,20,11,0,0,0,2021/05/03 12:56:56
Adams County,29/11/2020,16,83,99,19,31,31,14,3,1,0,2021/05/03 12:56:56
Adams County,6/12/2020,25,52,77,20,20,23,9,4,0,1,2021/05/03 12:56:56
Adams County,13/12/2020,10,47,57,11,13,16,7,9,1,0,2021/05/03 12:56:56
Adams County,20/12/2020,9,18,27,10,5,0,5,6,1,0,2021/05/03 12:56:56
Adams County,27/12/2020,16,30,46,7,15,16,5,3,0,0,2021/05/03 12:56:56
Adams County,3/1/2021,3,39,42,12,9,11,3,6,1,0,2021/05/03 12:56:56
Adams County,10/1/2021,7,22,29,5,10,7,4,3,0,0,2021/05/03 12:56:56
Adams County,17/1/2021,4,28,32,3,12,7,7,3,0,0,2021/05/03 12:56:56
Adams County,24/1/2021,15,36,51,15,9,7,13,5,2,0,2021/05/03 12:56:56
Adams County,31/1/2021,5,34,39,7,11,9,6,5,1,0,2021/05/03 12:56:56
Adams County,7/2/2021,4,34,38,14,10,8,6,0,0,0,2021/05/03 12:56:56
Adams County,14/2/2021,3,6,9,2,1,2,3,0,1,0,2021/05/03 12:56:56
Adams County,21/2/2021,2,5,7,1,2,3,0,1,0,0,2021/05/03 12:56:56
Adams County,28/2/2021,1,7,8,1,2,3,1,1,0,0,2021/05/03 12:56:56
Adams County,7/3/2021,0,9,9,3,0,3,0,3,0,0,2021/05/03 12:56:56
Adams County,14/3/2021,0,11,11,2,2,4,1,2,0,0,2021/05/03 12:56:56
Adams County,21/3/2021,2,19,21,7,8,5,1,0,0,0,2021/05/03 12:56:56
Adams County,28/3/2021,1,10,11,6,2,3,0,0,0,0,2021/05/03 12:56:56
Adams County,4/4/2021,1,15,16,6,6,4,0,0,0,0,2021/05/03 12:56:56
Adams County,11/4/2021,7,14,21,5,4,8,3,1,0,0,2021/05/03 12:56:56
Adams County,18/4/2021,0,17,17,9,1,5,1,1,0,0,2021/05/03 12:56:56
Adams County,25/4/2021,3,20,23,7,4,8,3,1,0,0,2021/05/03 12:56:56
Asotin County,29/3/2020,0,4,4,0,0,2,0,2,0,0,2021/05/03 12:56:56
Asotin County,5/4/2020,0,4,4,0,0,1,2,0,1,0,2021/05/03 12:56:56
Asotin County,12/4/2020,0,6,6,0,0,2,4,0,0,0,2021/05/03 12:56:56
Asotin County,19/4/2020,0,4,4,1,0,0,2,0,1,0,2021/05/03 12:56:56
Asotin County,17/5/2020,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Asotin County,7/6/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Asotin County,21/6/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Asotin County,28/6/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Asotin County,19/7/2020,0,2,2,0,1,1,0,0,0,0,2021/05/03 12:56:56
Asotin County,26/7/2020,0,2,2,1,1,0,0,0,0,0,2021/05/03 12:56:56
Asotin County,2/8/2020,0,5,5,0,3,1,1,0,0,0,2021/05/03 12:56:56
Asotin County,9/8/2020,0,14,14,1,7,2,2,2,0,0,2021/05/03 12:56:56
Asotin County,16/8/2020,0,5,5,0,3,1,1,0,0,0,2021/05/03 12:56:56
Asotin County,23/8/2020,0,4,4,1,0,0,2,1,0,0,2021/05/03 12:56:56
Asotin County,30/8/2020,0,7,7,1,2,0,2,2,0,0,2021/05/03 12:56:56
Asotin County,6/9/2020,0,15,15,2,1,1,4,6,1,0,2021/05/03 12:56:56
Asotin County,13/9/2020,0,22,22,3,3,4,4,6,2,0,2021/05/03 12:56:56
Asotin County,20/9/2020,0,25,25,3,3,1,7,4,7,0,2021/05/03 12:56:56
Asotin County,27/9/2020,0,16,16,1,3,1,4,3,4,0,2021/05/03 12:56:56
Asotin County,4/10/2020,0,22,22,2,3,4,5,4,4,0,2021/05/03 12:56:56
Asotin County,11/10/2020,0,42,42,4,13,11,11,1,2,0,2021/05/03 12:56:56
Asotin County,18/10/2020,0,45,45,4,14,7,12,7,1,0,2021/05/03 12:56:56
Asotin County,25/10/2020,0,93,93,9,29,20,21,10,4,0,2021/05/03 12:56:56
Asotin County,1/11/2020,0,136,136,13,39,25,34,20,5,0,2021/05/03 12:56:56
Asotin County,8/11/2020,0,154,154,19,45,27,38,18,7,0,2021/05/03 12:56:56
Asotin County,15/11/2020,0,117,117,11,25,31,22,20,8,0,2021/05/03 12:56:56
Asotin County,22/11/2020,0,69,69,3,15,13,18,14,6,0,2021/05/03 12:56:56
Asotin County,29/11/2020,0,93,93,9,17,17,25,17,8,0,2021/05/03 12:56:56
Asotin County,6/12/2020,0,61,61,9,21,8,18,3,2,0,2021/05/03 12:56:56
Asotin County,13/12/2020,0,61,61,2,16,18,11,12,2,0,2021/05/03 12:56:56
Asotin County,20/12/2020,0,40,40,5,12,9,7,4,3,0,2021/05/03 12:56:56
Asotin County,27/12/2020,0,73,73,3,17,10,16,21,6,0,2021/05/03 12:56:56
Asotin County,3/1/2021,0,49,49,3,17,7,14,5,3,0,2021/05/03 12:56:56
Asotin County,10/1/2021,0,20,20,4,3,7,3,2,1,0,2021/05/03 12:56:56
Asotin County,17/1/2021,0,21,21,3,5,6,3,2,2,0,2021/05/03 12:56:56
Asotin County,24/1/2021,0,21,21,5,0,4,7,5,0,0,2021/05/03 12:56:56
Asotin County,31/1/2021,1,20,21,1,5,5,5,3,2,0,2021/05/03 12:56:56
Asotin County,7/2/2021,0,15,15,2,4,2,3,1,3,0,2021/05/03 12:56:56
Asotin County,14/2/2021,0,5,5,0,0,2,2,1,0,0,2021/05/03 12:56:56
Asotin County,21/2/2021,1,5,6,1,2,2,0,1,0,0,2021/05/03 12:56:56
Asotin County,28/2/2021,0,5,5,0,2,1,0,1,1,0,2021/05/03 12:56:56
Asotin County,7/3/2021,0,15,15,4,3,2,4,2,0,0,2021/05/03 12:56:56
Asotin County,14/3/2021,1,12,13,1,2,1,6,2,1,0,2021/05/03 12:56:56
Asotin County,21/3/2021,0,10,10,2,1,2,3,2,0,0,2021/05/03 12:56:56
Asotin County,28/3/2021,0,14,14,4,4,2,4,0,0,0,2021/05/03 12:56:56
Asotin County,4/4/2021,0,8,8,1,1,5,0,1,0,0,2021/05/03 12:56:56
Asotin County,11/4/2021,0,8,8,2,1,1,2,2,0,0,2021/05/03 12:56:56
Asotin County,18/4/2021,0,12,12,0,1,3,5,3,0,0,2021/05/03 12:56:56
Asotin County,25/4/2021,2,23,25,7,7,5,2,4,0,0,2021/05/03 12:56:56
Benton County,8/3/2020,0,3,3,0,0,0,0,2,1,0,2021/05/03 12:56:56
Benton County,15/3/2020,0,21,21,0,4,2,5,5,5,0,2021/05/03 12:56:56
Benton County,22/3/2020,0,107,107,3,14,16,15,20,38,1,2021/05/03 12:56:56
Benton County,29/3/2020,0,73,73,3,14,13,11,13,19,0,2021/05/03 12:56:56
Benton County,5/4/2020,0,84,84,7,18,22,26,10,1,0,2021/05/03 12:56:56
Benton County,12/4/2020,0,65,65,3,13,19,16,11,3,0,2021/05/03 12:56:56
Benton County,19/4/2020,0,124,124,6,46,36,19,8,9,0,2021/05/03 12:56:56
Benton County,26/4/2020,0,81,81,7,23,13,11,15,12,0,2021/05/03 12:56:56
Benton County,3/5/2020,0,53,53,3,7,17,10,11,5,0,2021/05/03 12:56:56
Benton County,10/5/2020,0,68,68,4,24,21,12,6,1,0,2021/05/03 12:56:56
Benton County,17/5/2020,0,94,94,9,25,24,10,8,18,0,2021/05/03 12:56:56
Benton County,24/5/2020,0,97,97,13,30,25,16,10,3,0,2021/05/03 12:56:56
Benton County,31/5/2020,0,179,179,21,54,52,36,10,6,0,2021/05/03 12:56:56
Benton County,7/6/2020,0,213,213,20,70,62,41,14,6,0,2021/05/03 12:56:56
Benton County,14/6/2020,0,276,276,32,86,63,51,23,21,0,2021/05/03 12:56:56
Benton County,21/6/2020,1,302,303,41,106,86,42,17,11,0,2021/05/03 12:56:56
Benton County,28/6/2020,0,339,339,40,126,79,61,24,9,0,2021/05/03 12:56:56
Benton County,5/7/2020,0,519,519,79,225,110,65,28,12,0,2021/05/03 12:56:56
Benton County,12/7/2020,0,306,306,56,120,64,46,16,2,2,2021/05/03 12:56:56
Benton County,19/7/2020,5,383,388,73,144,88,59,18,5,1,2021/05/03 12:56:56
Benton County,26/7/2020,4,216,220,43,57,53,44,18,5,0,2021/05/03 12:56:56
Benton County,2/8/2020,1,164,165,37,39,52,25,11,1,0,2021/05/03 12:56:56
Benton County,9/8/2020,6,126,132,28,44,30,23,7,0,0,2021/05/03 12:56:56
Benton County,16/8/2020,2,124,126,19,43,26,26,9,3,0,2021/05/03 12:56:56
Benton County,23/8/2020,7,151,158,18,62,29,40,5,4,0,2021/05/03 12:56:56
Benton County,30/8/2020,1,93,94,11,37,21,12,10,3,0,2021/05/03 12:56:56
Benton County,6/9/2020,2,83,85,17,24,22,12,9,1,0,2021/05/03 12:56:56
Benton County,13/9/2020,3,104,107,19,24,26,19,14,5,0,2021/05/03 12:56:56
Benton County,20/9/2020,3,106,109,16,37,25,19,9,3,0,2021/05/03 12:56:56
Benton County,27/9/2020,2,164,166,32,41,47,31,8,7,0,2021/05/03 12:56:56
Benton County,4/10/2020,1,142,143,26,41,38,27,9,2,0,2021/05/03 12:56:56
Benton County,11/10/2020,7,171,178,26,61,39,37,12,3,0,2021/05/03 12:56:56
Benton County,18/10/2020,2,179,181,31,39,50,34,23,4,0,2021/05/03 12:56:56
Benton County,25/10/2020,13,302,315,40,107,81,55,24,8,0,2021/05/03 12:56:56
Benton County,1/11/2020,3,561,564,81,182,136,108,46,11,0,2021/05/03 12:56:56
Benton County,8/11/2020,23,683,706,115,209,173,147,50,12,0,2021/05/03 12:56:56
Benton County,15/11/2020,33,787,820,122,245,196,162,72,22,1,2021/05/03 12:56:56
Benton County,22/11/2020,22,637,659,120,181,165,123,53,17,0,2021/05/03 12:56:56
Benton County,29/11/2020,26,852,878,137,290,219,137,83,12,0,2021/05/03 12:56:56
Benton County,6/12/2020,30,757,787,159,231,184,127,53,28,5,2021/05/03 12:56:56
Benton County,13/12/2020,21,721,742,126,225,169,144,65,13,0,2021/05/03 12:56:56
Benton County,20/12/2020,13,448,461,78,124,102,101,47,9,0,2021/05/03 12:56:56
Benton County,27/12/2020,19,663,682,134,211,156,110,60,11,0,2021/05/03 12:56:56
Benton County,3/1/2021,36,799,835,198,242,183,124,58,30,0,2021/05/03 12:56:56
Benton County,10/1/2021,20,540,560,115,149,149,88,45,14,0,2021/05/03 12:56:56
Benton County,17/1/2021,29,424,453,107,114,119,76,24,11,2,2021/05/03 12:56:56
Benton County,24/1/2021,19,363,382,94,88,92,67,28,12,1,2021/05/03 12:56:56
Benton County,31/1/2021,23,310,333,87,70,82,63,21,10,0,2021/05/03 12:56:56
Benton County,7/2/2021,15,245,260,60,71,59,47,19,4,0,2021/05/03 12:56:56
Benton County,14/2/2021,15,197,212,47,59,50,32,16,8,0,2021/05/03 12:56:56
Benton County,21/2/2021,10,144,154,43,42,42,17,9,1,0,2021/05/03 12:56:56
Benton County,28/2/2021,19,149,168,38,60,35,26,8,1,0,2021/05/03 12:56:56
Benton County,7/3/2021,11,113,124,26,31,38,21,7,1,0,2021/05/03 12:56:56
Benton County,14/3/2021,25,135,160,36,47,38,30,9,0,0,2021/05/03 12:56:56
Benton County,21/3/2021,12,136,148,39,56,32,16,5,0,0,2021/05/03 12:56:56
Benton County,28/3/2021,23,154,177,36,59,38,37,7,0,0,2021/05/03 12:56:56
Benton County,4/4/2021,23,169,192,47,69,47,21,4,3,1,2021/05/03 12:56:56
Benton County,11/4/2021,34,231,265,83,62,73,36,5,5,1,2021/05/03 12:56:56
Benton County,18/4/2021,16,197,213,58,64,53,29,8,1,0,2021/05/03 12:56:56
Benton County,25/4/2021,16,183,199,59,62,43,19,11,5,0,2021/05/03 12:56:56
Benton County,2/5/2021,0,3,3,0,0,1,2,0,0,0,2021/05/03 12:56:56
Chelan County,8/3/2020,0,2,2,0,1,0,1,0,0,0,2021/05/03 12:56:56
Chelan County,15/3/2020,0,7,7,0,1,0,4,0,2,0,2021/05/03 12:56:56
Chelan County,22/3/2020,0,7,7,0,1,0,1,1,4,0,2021/05/03 12:56:56
Chelan County,29/3/2020,0,17,17,1,5,4,2,4,1,0,2021/05/03 12:56:56
Chelan County,5/4/2020,0,28,28,0,6,6,10,5,1,0,2021/05/03 12:56:56
Chelan County,12/4/2020,0,20,20,1,14,4,1,0,0,0,2021/05/03 12:56:56
Chelan County,19/4/2020,0,15,15,1,5,7,1,1,0,0,2021/05/03 12:56:56
Chelan County,26/4/2020,0,31,31,4,8,9,5,5,0,0,2021/05/03 12:56:56
Chelan County,3/5/2020,0,26,26,5,8,4,9,0,0,0,2021/05/03 12:56:56
Chelan County,10/5/2020,0,32,32,7,8,13,2,1,1,0,2021/05/03 12:56:56
Chelan County,17/5/2020,0,51,51,5,16,24,5,1,0,0,2021/05/03 12:56:56
Chelan County,24/5/2020,0,17,17,3,3,5,4,2,0,0,2021/05/03 12:56:56
Chelan County,31/5/2020,0,14,14,4,6,2,1,1,0,0,2021/05/03 12:56:56
Chelan County,7/6/2020,0,9,9,4,3,2,0,0,0,0,2021/05/03 12:56:56
Chelan County,14/6/2020,0,17,17,0,8,4,4,0,1,0,2021/05/03 12:56:56
Chelan County,21/6/2020,0,40,40,2,17,11,6,2,2,0,2021/05/03 12:56:56
Chelan County,28/6/2020,0,110,110,18,35,30,16,8,3,0,2021/05/03 12:56:56
Chelan County,5/7/2020,0,154,154,23,52,44,23,7,5,0,2021/05/03 12:56:56
Chelan County,12/7/2020,0,178,178,22,67,44,37,5,3,0,2021/05/03 12:56:56
Chelan County,19/7/2020,1,207,208,40,66,53,26,16,7,0,2021/05/03 12:56:56
Chelan County,26/7/2020,1,233,234,48,82,54,34,14,2,0,2021/05/03 12:56:56
Chelan County,2/8/2020,8,168,176,21,50,61,34,9,1,0,2021/05/03 12:56:56
Chelan County,9/8/2020,4,166,170,28,51,44,36,10,1,0,2021/05/03 12:56:56
Chelan County,16/8/2020,4,127,131,18,46,35,19,12,1,0,2021/05/03 12:56:56
Chelan County,23/8/2020,39,53,92,11,35,23,20,1,2,0,2021/05/03 12:56:56
Chelan County,30/8/2020,41,45,86,23,18,23,15,6,1,0,2021/05/03 12:56:56
Chelan County,6/9/2020,44,51,95,23,20,29,16,6,1,0,2021/05/03 12:56:56
Chelan County,13/9/2020,34,12,46,2,11,11,13,9,0,0,2021/05/03 12:56:56
Chelan County,20/9/2020,36,20,56,7,28,11,5,4,1,0,2021/05/03 12:56:56
Chelan County,27/9/2020,21,29,50,12,22,7,7,2,0,0,2021/05/03 12:56:56
Chelan County,4/10/2020,32,43,75,14,24,14,18,4,1,0,2021/05/03 12:56:56
Chelan County,11/10/2020,31,42,73,15,26,13,12,6,1,0,2021/05/03 12:56:56
Chelan County,18/10/2020,28,38,66,9,16,19,12,8,2,0,2021/05/03 12:56:56
Chelan County,25/10/2020,78,40,118,24,36,28,17,11,2,0,2021/05/03 12:56:56
Chelan County,1/11/2020,116,70,186,46,36,51,45,8,0,0,2021/05/03 12:56:56
Chelan County,8/11/2020,202,79,281,71,74,59,44,32,1,0,2021/05/03 12:56:56
Chelan County,15/11/2020,265,125,390,69,100,97,75,33,16,0,2021/05/03 12:56:56
Chelan County,22/11/2020,202,164,366,45,88,85,84,47,17,0,2021/05/03 12:56:56
Chelan County,29/11/2020,257,118,375,76,104,92,56,34,13,0,2021/05/03 12:56:56
Chelan County,6/12/2020,209,87,296,57,83,76,51,20,9,0,2021/05/03 12:56:56
Chelan County,13/12/2020,196,91,287,64,74,56,48,30,14,1,2021/05/03 12:56:56
Chelan County,20/12/2020,140,60,200,38,49,55,34,17,7,0,2021/05/03 12:56:56
Chelan County,27/12/2020,180,97,277,48,92,61,40,25,11,0,2021/05/03 12:56:56
Chelan County,3/1/2021,161,74,235,51,63,45,45,25,6,0,2021/05/03 12:56:56
Chelan County,10/1/2021,125,53,178,35,38,48,28,20,9,0,2021/05/03 12:56:56
Chelan County,17/1/2021,95,48,143,26,32,24,28,19,14,0,2021/05/03 12:56:56
Chelan County,24/1/2021,85,33,118,20,18,25,25,15,15,0,2021/05/03 12:56:56
Chelan County,31/1/2021,84,17,101,29,21,15,19,15,2,0,2021/05/03 12:56:56
Chelan County,7/2/2021,61,32,93,29,16,24,14,10,0,0,2021/05/03 12:56:56
Chelan County,14/2/2021,39,14,53,10,9,14,8,9,3,0,2021/05/03 12:56:56
Chelan County,21/2/2021,20,7,27,10,4,7,1,3,2,0,2021/05/03 12:56:56
Chelan County,28/2/2021,35,10,45,11,13,11,7,3,0,0,2021/05/03 12:56:56
Chelan County,7/3/2021,29,5,34,4,10,7,9,3,1,0,2021/05/03 12:56:56
Chelan County,14/3/2021,71,14,85,24,24,17,11,8,1,0,2021/05/03 12:56:56
Chelan County,21/3/2021,63,20,83,19,28,19,10,7,0,0,2021/05/03 12:56:56
Chelan County,28/3/2021,65,12,77,14,19,20,17,6,1,0,2021/05/03 12:56:56
Chelan County,4/4/2021,52,16,68,12,19,17,16,3,1,0,2021/05/03 12:56:56
Chelan County,11/4/2021,54,17,71,19,20,11,14,6,1,0,2021/05/03 12:56:56
Chelan County,18/4/2021,57,19,76,27,16,14,14,5,0,0,2021/05/03 12:56:56
Chelan County,25/4/2021,31,9,40,13,12,8,3,3,1,0,2021/05/03 12:56:56
Clallam County,8/3/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Clallam County,15/3/2020,0,4,4,0,0,2,0,2,0,0,2021/05/03 12:56:56
Clallam County,22/3/2020,0,4,4,0,1,0,1,2,0,0,2021/05/03 12:56:56
Clallam County,5/4/2020,0,3,3,0,2,0,1,0,0,0,2021/05/03 12:56:56
Clallam County,12/4/2020,0,2,2,0,0,0,2,0,0,0,2021/05/03 12:56:56
Clallam County,19/4/2020,0,3,3,0,2,1,0,0,0,0,2021/05/03 12:56:56
Clallam County,26/4/2020,0,2,2,0,0,1,0,0,1,0,2021/05/03 12:56:56
Clallam County,10/5/2020,0,2,2,0,0,0,2,0,0,0,2021/05/03 12:56:56
Clallam County,17/5/2020,0,4,4,4,0,0,0,0,0,0,2021/05/03 12:56:56
Clallam County,31/5/2020,0,2,2,0,1,0,0,0,1,0,2021/05/03 12:56:56
Clallam County,7/6/2020,0,2,2,0,1,0,1,0,0,0,2021/05/03 12:56:56
Clallam County,14/6/2020,0,4,4,0,2,0,1,1,0,0,2021/05/03 12:56:56
Clallam County,21/6/2020,0,3,3,1,1,0,1,0,0,0,2021/05/03 12:56:56
Clallam County,28/6/2020,0,8,8,1,0,3,2,2,0,0,2021/05/03 12:56:56
Clallam County,5/7/2020,0,16,16,7,3,2,4,0,0,0,2021/05/03 12:56:56
Clallam County,12/7/2020,0,4,4,1,1,0,2,0,0,0,2021/05/03 12:56:56
Clallam County,19/7/2020,0,12,12,3,2,2,3,2,0,0,2021/05/03 12:56:56
Clallam County,26/7/2020,0,15,15,3,8,1,2,0,1,0,2021/05/03 12:56:56
Clallam County,2/8/2020,0,26,26,9,8,6,2,0,1,0,2021/05/03 12:56:56
Clallam County,9/8/2020,0,48,48,15,20,9,3,1,0,0,2021/05/03 12:56:56
Clallam County,16/8/2020,0,25,25,2,15,5,2,1,0,0,2021/05/03 12:56:56
Clallam County,23/8/2020,0,13,13,5,3,4,0,1,0,0,2021/05/03 12:56:56
Clallam County,30/8/2020,0,8,8,2,1,3,0,1,1,0,2021/05/03 12:56:56
Clallam County,6/9/2020,0,5,5,1,1,1,0,2,0,0,2021/05/03 12:56:56
Clallam County,13/9/2020,0,9,9,2,2,1,3,1,0,0,2021/05/03 12:56:56
Clallam County,20/9/2020,0,5,5,2,2,0,1,0,0,0,2021/05/03 12:56:56
Clallam County,27/9/2020,0,9,9,1,0,2,1,4,1,0,2021/05/03 12:56:56
Clallam County,4/10/2020,1,6,7,0,2,0,1,3,1,0,2021/05/03 12:56:56
Clallam County,11/10/2020,0,7,7,2,3,2,0,0,0,0,2021/05/03 12:56:56
Clallam County,18/10/2020,0,12,12,2,6,1,1,2,0,0,2021/05/03 12:56:56
Clallam County,25/10/2020,0,8,8,3,1,2,1,1,0,0,2021/05/03 12:56:56
Clallam County,1/11/2020,0,15,15,2,7,2,2,1,1,0,2021/05/03 12:56:56
Clallam County,8/11/2020,0,45,45,3,8,9,12,10,3,0,2021/05/03 12:56:56
Clallam County,15/11/2020,2,91,93,9,10,20,20,29,5,0,2021/05/03 12:56:56
Clallam County,22/11/2020,3,62,65,11,14,20,9,8,3,0,2021/05/03 12:56:56
Clallam County,29/11/2020,1,75,76,11,25,23,10,7,0,0,2021/05/03 12:56:56
Clallam County,6/12/2020,2,33,35,4,5,8,8,7,3,0,2021/05/03 12:56:56
Clallam County,13/12/2020,8,50,58,7,12,9,13,13,4,0,2021/05/03 12:56:56
Clallam County,20/12/2020,6,38,44,4,13,13,7,5,2,0,2021/05/03 12:56:56
Clallam County,27/12/2020,4,37,41,4,12,12,8,4,1,0,2021/05/03 12:56:56
Clallam County,3/1/2021,2,60,62,12,17,13,13,5,2,0,2021/05/03 12:56:56
Clallam County,10/1/2021,6,35,41,4,9,9,8,7,4,0,2021/05/03 12:56:56
Clallam County,17/1/2021,6,33,39,3,13,8,6,7,2,0,2021/05/03 12:56:56
Clallam County,24/1/2021,6,28,34,5,7,9,7,6,0,0,2021/05/03 12:56:56
Clallam County,31/1/2021,7,11,18,4,2,7,3,2,0,0,2021/05/03 12:56:56
Clallam County,7/2/2021,2,18,20,4,4,2,8,2,0,0,2021/05/03 12:56:56
Clallam County,14/2/2021,3,13,16,5,3,1,6,1,0,0,2021/05/03 12:56:56
Clallam County,21/2/2021,4,2,6,0,0,0,4,2,0,0,2021/05/03 12:56:56
Clallam County,28/2/2021,3,7,10,4,1,4,1,0,0,0,2021/05/03 12:56:56
Clallam County,7/3/2021,4,9,13,6,3,1,2,1,0,0,2021/05/03 12:56:56
Clallam County,14/3/2021,2,12,14,5,2,4,3,0,0,0,2021/05/03 12:56:56
Clallam County,21/3/2021,2,11,13,6,2,3,2,0,0,0,2021/05/03 12:56:56
Clallam County,28/3/2021,8,25,33,11,6,10,4,2,0,0,2021/05/03 12:56:56
Clallam County,4/4/2021,9,37,46,15,15,6,8,2,0,0,2021/05/03 12:56:56
Clallam County,11/4/2021,11,29,40,15,3,13,5,2,2,0,2021/05/03 12:56:56
Clallam County,18/4/2021,6,24,30,6,11,8,3,2,0,0,2021/05/03 12:56:56
Clallam County,25/4/2021,4,41,45,20,14,5,5,1,0,0,2021/05/03 12:56:56
Clark County,1/3/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Clark County,8/3/2020,0,6,6,0,0,1,2,1,2,0,2021/05/03 12:56:56
Clark County,15/3/2020,0,35,35,1,2,12,10,5,5,0,2021/05/03 12:56:56
Clark County,22/3/2020,0,90,90,1,16,27,31,13,2,0,2021/05/03 12:56:56
Clark County,29/3/2020,0,49,49,1,11,11,17,7,2,0,2021/05/03 12:56:56
Clark County,5/4/2020,0,69,69,2,12,19,15,14,7,0,2021/05/03 12:56:56
Clark County,12/4/2020,0,57,57,2,11,8,12,9,15,0,2021/05/03 12:56:56
Clark County,19/4/2020,0,35,35,3,4,5,8,6,9,0,2021/05/03 12:56:56
Clark County,26/4/2020,0,26,26,2,5,9,6,3,1,0,2021/05/03 12:56:56
Clark County,3/5/2020,0,24,24,6,4,7,6,1,0,0,2021/05/03 12:56:56
Clark County,10/5/2020,0,20,20,1,5,6,6,2,0,0,2021/05/03 12:56:56
Clark County,17/5/2020,0,76,76,6,23,28,18,1,0,0,2021/05/03 12:56:56
Clark County,24/5/2020,0,76,76,27,16,19,10,3,1,0,2021/05/03 12:56:56
Clark County,31/5/2020,0,60,60,11,14,18,15,1,1,0,2021/05/03 12:56:56
Clark County,7/6/2020,0,41,41,3,11,19,5,2,1,0,2021/05/03 12:56:56
Clark County,14/6/2020,0,66,66,10,31,12,8,4,1,0,2021/05/03 12:56:56
Clark County,21/6/2020,0,156,156,13,63,42,27,10,1,0,2021/05/03 12:56:56
Clark County,28/6/2020,0,188,188,25,66,51,29,14,3,0,2021/05/03 12:56:56
Clark County,5/7/2020,0,284,284,58,90,75,34,19,8,0,2021/05/03 12:56:56
